"","provincia_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_otras","num_casos_prueba_desconocida","Comunidad.autónoma"
"485","AL","2020-06-10",1,1,0,0,0,"AN"
"486","AL","2020-05-06",0,0,0,0,0,"AN"
"487","AL","2020-07-01",3,3,0,0,0,"AN"
"488","AL","2020-07-15",14,14,0,0,0,"AN"
"489","AL","2020-07-13",12,12,0,0,0,"AN"
"490","AL","2020-06-13",0,0,0,0,0,"AN"
"491","AL","2020-06-08",0,0,0,0,0,"AN"
"492","AL","2020-05-21",0,0,0,0,0,"AN"
"493","AL","2020-05-02",6,1,5,0,0,"AN"
"494","AL","2020-05-09",0,0,0,0,0,"AN"
"495","AL","2020-06-21",1,1,0,0,0,"AN"
"496","AL","2020-07-11",24,24,0,0,0,"AN"
"497","AL","2020-04-30",9,0,8,1,0,"AN"
"498","AL","2020-05-07",2,0,2,0,0,"AN"
"499","AL","2020-06-11",0,0,0,0,0,"AN"
"500","AL","2020-07-16",13,13,0,0,0,"AN"
"501","AL","2020-04-26",0,0,0,0,0,"AN"
"502","AL","2020-05-10",2,2,0,0,0,"AN"
"503","AL","2020-07-14",54,54,0,0,0,"AN"
"504","AL","2020-05-15",0,0,0,0,0,"AN"
"505","AL","2020-05-22",1,1,0,0,0,"AN"
"506","AL","2020-06-30",5,5,0,0,0,"AN"
"507","AL","2020-07-05",3,3,0,0,0,"AN"
"508","AL","2020-06-06",0,0,0,0,0,"AN"
"509","AL","2020-07-04",8,8,0,0,0,"AN"
"510","AL","2020-05-20",0,0,0,0,0,"AN"
"511","AL","2020-06-19",1,1,0,0,0,"AN"
"512","AL","2020-08-19",106,106,0,0,0,"AN"
"513","AL","2020-08-01",69,69,0,0,0,"AN"
"514","AL","2020-08-26",151,151,0,0,0,"AN"
"515","AL","2020-07-08",17,17,0,0,0,"AN"
"516","AL","2020-04-25",1,1,0,0,0,"AN"
"517","AL","2020-06-24",2,2,0,0,0,"AN"
"518","AL","2020-07-29",45,45,0,0,0,"AN"
"519","AL","2020-05-14",0,0,0,0,0,"AN"
"520","AL","2020-05-05",1,0,1,0,0,"AN"
"521","AL","2020-05-13",0,0,0,0,0,"AN"
"522","AL","2020-07-12",19,19,0,0,0,"AN"
"523","AL","2020-05-19",0,0,0,0,0,"AN"
"524","AL","2020-05-03",3,2,1,0,0,"AN"
"525","AL","2020-08-02",84,84,0,0,0,"AN"
"526","AL","2020-07-02",4,4,0,0,0,"AN"
"527","AL","2020-07-09",9,9,0,0,0,"AN"
"528","AL","2020-08-31",123,123,0,0,0,"AN"
"529","AL","2020-06-25",5,5,0,0,0,"AN"
"530","AL","2020-07-30",78,78,0,0,0,"AN"
"531","AL","2020-08-06",121,121,0,0,0,"AN"
"532","AL","2020-07-06",2,2,0,0,0,"AN"
"533","AL","2020-02-23",0,0,0,0,0,"AN"
"534","AL","2020-07-20",58,58,0,0,0,"AN"
"535","AL","2020-05-04",4,3,1,0,0,"AN"
"536","AL","2020-08-03",104,104,0,0,0,"AN"
"537","AL","2020-05-11",0,0,0,0,0,"AN"
"538","AL","2020-06-12",0,0,0,0,0,"AN"
"539","AL","2020-07-17",13,13,0,0,0,"AN"
"540","AL","2020-04-27",3,2,0,1,0,"AN"
"541","AL","2020-05-01",11,0,11,0,0,"AN"
"542","AL","2020-05-08",0,0,0,0,0,"AN"
"543","AL","2020-07-07",5,5,0,0,0,"AN"
"544","AL","2020-08-25",87,87,0,0,0,"AN"
"545","AL","2020-02-24",0,0,0,0,0,"AN"
"546","AL","2020-07-21",20,20,0,0,0,"AN"
"547","AL","2020-07-28",38,38,0,0,0,"AN"
"548","AL","2020-08-04",88,88,0,0,0,"AN"
"549","AL","2020-05-12",0,0,0,0,0,"AN"
"550","AL","2020-02-21",0,0,0,0,0,"AN"
"551","AL","2020-07-18",31,31,0,0,0,"AN"
"552","AL","2020-04-28",5,0,5,0,0,"AN"
"553","AL","2020-09-16",107,107,0,0,0,"AN"
"554","AL","2020-02-04",0,0,0,0,0,"AN"
"555","AL","2020-05-16",1,0,0,1,0,"AN"
"556","AL","2020-02-11",0,0,0,0,0,"AN"
"557","AL","2020-05-23",1,1,0,0,0,"AN"
"558","AL","2020-07-22",23,23,0,0,0,"AN"
"559","AL","2020-08-05",104,104,0,0,0,"AN"
"560","AL","2020-06-07",0,0,0,0,0,"AN"
"561","AL","2020-02-22",0,0,0,0,0,"AN"
"562","AL","2020-03-21",32,31,1,0,0,"AN"
"563","AL","2020-07-19",58,58,0,0,0,"AN"
"564","AL","2020-08-20",106,106,0,0,0,"AN"
"565","AL","2020-09-17",97,97,0,0,0,"AN"
"566","AL","2020-08-27",193,193,0,0,0,"AN"
"567","AL","2020-05-17",0,0,0,0,0,"AN"
"568","AL","2020-03-18",14,13,1,0,0,"AN"
"569","AL","2020-05-24",1,1,0,0,0,"AN"
"570","AL","2020-08-17",157,157,0,0,0,"AN"
"571","AL","2020-09-14",35,35,0,0,0,"AN"
"572","AL","2020-08-24",124,124,0,0,0,"AN"
"573","AL","2020-02-16",0,0,0,0,0,"AN"
"574","AL","2020-03-22",17,17,0,0,0,"AN"
"575","AL","2020-07-27",50,50,0,0,0,"AN"
"576","AL","2020-08-21",158,158,0,0,0,"AN"
"577","AL","2020-09-18",88,88,0,0,0,"AN"
"578","AL","2020-07-03",9,9,0,0,0,"AN"
"579","AL","2020-07-10",29,29,0,0,0,"AN"
"580","AL","2020-09-01",113,113,0,0,0,"AN"
"581","AL","2020-06-26",0,0,0,0,0,"AN"
"582","AL","2020-07-31",63,63,0,0,0,"AN"
"583","AL","2020-08-07",127,127,0,0,0,"AN"
"584","AL","2020-02-10",0,0,0,0,0,"AN"
"585","AL","2020-02-17",0,0,0,0,0,"AN"
"586","AL","2020-08-29",192,192,0,0,0,"AN"
"587","AL","2020-01-31",0,0,0,0,0,"AN"
"588","AL","2020-08-22",159,159,0,0,0,"AN"
"589","AL","2020-06-27",1,1,0,0,0,"AN"
"590","AL","2020-02-14",0,0,0,0,0,"AN"
"591","AL","2020-03-20",30,29,1,0,0,"AN"
"592","AL","2020-09-02",150,150,0,0,0,"AN"
"593","AL","2020-07-25",41,41,0,0,0,"AN"
"594","AL","2020-09-09",113,113,0,0,0,"AN"
"595","AL","2020-09-23",0,0,0,0,0,"AN"
"596","AL","2020-06-02",0,0,0,0,0,"AN"
"597","AL","2020-02-25",1,1,0,0,0,"AN"
"598","AL","2020-02-01",0,0,0,0,0,"AN"
"599","AL","2020-04-04",5,3,2,0,0,"AN"
"600","AL","2020-08-23",107,107,0,0,0,"AN"
"601","AL","2020-06-28",1,1,0,0,0,"AN"
"602","AL","2020-03-14",11,11,0,0,0,"AN"
"603","AL","2020-02-29",0,0,0,0,0,"AN"
"604","AL","2020-04-29",7,1,6,0,0,"AN"
"605","AL","2020-07-26",28,28,0,0,0,"AN"
"606","AL","2020-04-08",5,4,1,0,0,"AN"
"607","AL","2020-02-19",0,0,0,0,0,"AN"
"608","AL","2020-02-12",0,0,0,0,0,"AN"
"609","AL","2020-03-04",2,2,0,0,0,"AN"
"610","AL","2020-07-23",50,50,0,0,0,"AN"
"611","AL","2020-04-05",6,4,2,0,0,"AN"
"612","AL","2020-05-31",0,0,0,0,0,"AN"
"613","AL","2020-09-21",8,8,0,0,0,"AN"
"614","AL","2020-03-15",20,19,1,0,0,"AN"
"615","AL","2020-03-01",0,0,0,0,0,"AN"
"616","AL","2020-05-28",1,1,0,0,0,"AN"
"617","AL","2020-02-06",0,0,0,0,0,"AN"
"618","AL","2020-08-28",80,80,0,0,0,"AN"
"619","AL","2020-05-18",0,0,0,0,0,"AN"
"620","AL","2020-03-19",22,22,0,0,0,"AN"
"621","AL","2020-05-25",2,2,0,0,0,"AN"
"622","AL","2020-08-18",140,140,0,0,0,"AN"
"623","AL","2020-09-15",84,84,0,0,0,"AN"
"624","AL","2020-06-01",3,3,0,0,0,"AN"
"625","AL","2020-09-22",0,0,0,0,0,"AN"
"626","AL","2020-03-23",23,23,0,0,0,"AN"
"627","AL","2020-08-08",99,99,0,0,0,"AN"
"628","AL","2020-08-15",145,145,0,0,0,"AN"
"629","AL","2020-09-19",58,58,0,0,0,"AN"
"630","AL","2020-04-10",5,4,1,0,0,"AN"
"631","AL","2020-04-17",4,4,0,0,0,"AN"
"632","AL","2020-02-28",0,0,0,0,0,"AN"
"633","AL","2020-08-12",127,127,0,0,0,"AN"
"634","AL","2020-04-03",10,10,0,0,0,"AN"
"635","AL","2020-04-07",6,5,1,0,0,"AN"
"636","AL","2020-02-26",0,0,0,0,0,"AN"
"637","AL","2020-02-18",0,0,0,0,0,"AN"
"638","AL","2020-08-30",108,108,0,0,0,"AN"
"639","AL","2020-08-09",42,42,0,0,0,"AN"
"640","AL","2020-08-16",86,86,0,0,0,"AN"
"641","AL","2020-02-15",0,0,0,0,0,"AN"
"642","AL","2020-04-11",6,6,0,0,0,"AN"
"643","AL","2020-04-18",7,0,7,0,0,"AN"
"644","AL","2020-09-03",125,125,0,0,0,"AN"
"645","AL","2020-02-05",0,0,0,0,0,"AN"
"646","AL","2020-09-10",142,142,0,0,0,"AN"
"647","AL","2020-06-03",3,3,0,0,0,"AN"
"648","AL","2020-03-05",1,1,0,0,0,"AN"
"649","AL","2020-07-24",40,40,0,0,0,"AN"
"650","AL","2020-02-02",0,0,0,0,0,"AN"
"651","AL","2020-08-10",98,98,0,0,0,"AN"
"652","AL","2020-09-07",96,96,0,0,0,"AN"
"653","AL","2020-02-09",0,0,0,0,0,"AN"
"654","AL","2020-04-12",5,2,3,0,0,"AN"
"655","AL","2020-04-19",9,1,8,0,0,"AN"
"656","AL","2020-09-04",120,120,0,0,0,"AN"
"657","AL","2020-08-14",142,142,0,0,0,"AN"
"658","AL","2020-04-09",6,3,3,0,0,"AN"
"659","AL","2020-02-20",0,0,0,0,0,"AN"
"660","AL","2020-02-13",0,0,0,0,0,"AN"
"661","AL","2020-03-06",2,2,0,0,0,"AN"
"662","AL","2020-03-13",16,15,1,0,0,"AN"
"663","AL","2020-04-06",4,2,2,0,0,"AN"
"664","AL","2020-09-08",97,97,0,0,0,"AN"
"665","AL","2020-04-13",5,2,3,0,0,"AN"
"666","AL","2020-03-16",24,23,1,0,0,"AN"
"667","AL","2020-03-02",0,0,0,0,0,"AN"
"668","AL","2020-05-29",2,2,0,0,0,"AN"
"669","AL","2020-02-07",0,0,0,0,0,"AN"
"670","AL","2020-03-29",26,23,3,0,0,"AN"
"671","AL","2020-06-05",4,4,0,0,0,"AN"
"672","AL","2020-04-24",7,1,6,0,0,"AN"
"673","AL","2020-05-26",2,2,0,0,0,"AN"
"674","AL","2020-03-07",1,1,0,0,0,"AN"
"675","AL","2020-02-27",0,0,0,0,0,"AN"
"676","AL","2020-04-22",9,1,8,0,0,"AN"
"677","AL","2020-04-14",32,4,28,0,0,"AN"
"678","AL","2020-03-24",29,29,0,0,0,"AN"
"679","AL","2020-03-03",0,0,0,0,0,"AN"
"680","AL","2020-05-30",2,2,0,0,0,"AN"
"681","AL","2020-09-20",52,52,0,0,0,"AN"
"682","AL","2020-09-05",108,108,0,0,0,"AN"
"683","AL","2020-09-12",69,69,0,0,0,"AN"
"684","AL","2020-03-28",20,17,3,0,0,"AN"
"685","AL","2020-08-13",151,151,0,0,0,"AN"
"686","AL","2020-06-04",1,1,0,0,0,"AN"
"687","AL","2020-03-25",16,16,0,0,0,"AN"
"688","AL","2020-03-27",19,18,1,0,0,"AN"
"689","AL","2020-02-03",0,0,0,0,0,"AN"
"690","AL","2020-04-01",16,14,2,0,0,"AN"
"691","AL","2020-02-08",0,0,0,0,0,"AN"
"692","AL","2020-03-12",11,11,0,0,0,"AN"
"693","AL","2020-03-11",12,12,0,0,0,"AN"
"694","AL","2020-04-20",6,4,2,0,0,"AN"
"695","AL","2020-05-27",3,3,0,0,0,"AN"
"696","AL","2020-03-30",9,7,2,0,0,"AN"
"697","AL","2020-03-08",3,3,0,0,0,"AN"
"698","AL","2020-09-11",65,65,0,0,0,"AN"
"699","AL","2020-08-11",101,101,0,0,0,"AN"
"700","AL","2020-03-26",12,10,2,0,0,"AN"
"701","AL","2020-03-17",12,12,0,0,0,"AN"
"702","AL","2020-04-23",10,1,9,0,0,"AN"
"703","AL","2020-09-06",103,103,0,0,0,"AN"
"704","AL","2020-03-31",14,14,0,0,0,"AN"
"705","AL","2020-09-13",101,101,0,0,0,"AN"
"706","AL","2020-04-21",25,2,23,0,0,"AN"
"707","AL","2020-03-10",8,7,1,0,0,"AN"
"708","AL","2020-04-15",7,5,2,0,0,"AN"
"709","AL","2020-04-02",16,15,1,0,0,"AN"
"710","AL","2020-03-09",9,7,2,0,0,"AN"
"711","AL","2020-04-16",3,1,2,0,0,"AN"
"712","AV","2020-08-13",12,12,0,0,0,"CL"
"713","AV","2020-06-06",1,1,0,0,0,"CL"
"714","AV","2020-08-12",9,9,0,0,0,"CL"
"715","AV","2020-08-08",6,6,0,0,0,"CL"
"716","AV","2020-06-07",1,1,0,0,0,"CL"
"717","AV","2020-07-05",0,0,0,0,0,"CL"
"718","AV","2020-09-03",34,34,0,0,0,"CL"
"719","AV","2020-09-02",28,28,0,0,0,"CL"
"720","AV","2020-02-06",0,0,0,0,0,"CL"
"721","AV","2020-09-21",1,1,0,0,0,"CL"
"722","AV","2020-08-10",9,9,0,0,0,"CL"
"723","AV","2020-02-07",0,0,0,0,0,"CL"
"724","AV","2020-08-16",16,16,0,0,0,"CL"
"725","AV","2020-02-05",0,0,0,0,0,"CL"
"726","AV","2020-08-29",18,18,0,0,0,"CL"
"727","AV","2020-06-27",2,2,0,0,0,"CL"
"728","AV","2020-09-23",0,0,0,0,0,"CL"
"729","AV","2020-08-15",14,14,0,0,0,"CL"
"730","AV","2020-08-14",7,7,0,0,0,"CL"
"731","AV","2020-07-23",1,1,0,0,0,"CL"
"732","AV","2020-04-22",12,9,3,0,0,"CL"
"733","AV","2020-09-07",40,40,0,0,0,"CL"
"734","AV","2020-08-11",14,14,0,0,0,"CL"
"735","AV","2020-08-09",10,10,0,0,0,"CL"
"736","AV","2020-06-09",1,1,0,0,0,"CL"
"737","AV","2020-06-29",0,0,0,0,0,"CL"
"738","AV","2020-08-17",17,17,0,0,0,"CL"
"739","AV","2020-06-28",0,0,0,0,0,"CL"
"740","AV","2020-04-18",15,9,6,0,0,"CL"
"741","AV","2020-02-02",0,0,0,0,0,"CL"
"742","AV","2020-06-08",2,2,0,0,0,"CL"
"743","AV","2020-09-09",22,22,0,0,0,"CL"
"744","AV","2020-09-01",25,25,0,0,0,"CL"
"745","AV","2020-09-08",21,21,0,0,0,"CL"
"746","AV","2020-06-12",3,2,0,1,0,"CL"
"747","AV","2020-06-11",0,0,0,0,0,"CL"
"748","AV","2020-08-30",18,18,0,0,0,"CL"
"749","AV","2020-06-17",0,0,0,0,0,"CL"
"750","AV","2020-09-19",20,20,0,0,0,"CL"
"751","AV","2020-02-04",0,0,0,0,0,"CL"
"752","AV","2020-07-06",0,0,0,0,0,"CL"
"753","AV","2020-09-04",48,48,0,0,0,"CL"
"754","AV","2020-04-03",39,27,12,0,0,"CL"
"755","AV","2020-02-01",0,0,0,0,0,"CL"
"756","AV","2020-09-22",0,0,0,0,0,"CL"
"757","AV","2020-06-13",2,2,0,0,0,"CL"
"758","AV","2020-02-08",0,0,0,0,0,"CL"
"759","AV","2020-07-22",0,0,0,0,0,"CL"
"760","AV","2020-08-18",20,20,0,0,0,"CL"
"761","AV","2020-06-18",0,0,0,0,0,"CL"
"762","AV","2020-07-20",1,1,0,0,0,"CL"
"763","AV","2020-07-08",0,0,0,0,0,"CL"
"764","AV","2020-09-06",39,39,0,0,0,"CL"
"765","AV","2020-09-05",18,18,0,0,0,"CL"
"766","AV","2020-04-11",34,19,15,0,0,"CL"
"767","AV","2020-07-26",0,0,0,0,0,"CL"
"768","AV","2020-07-04",1,1,0,0,0,"CL"
"769","AV","2020-04-24",8,4,4,0,0,"CL"
"770","AV","2020-02-09",0,0,0,0,0,"CL"
"771","AV","2020-08-20",49,49,0,0,0,"CL"
"772","AV","2020-07-02",0,0,0,0,0,"CL"
"773","AV","2020-08-31",18,18,0,0,0,"CL"
"774","AV","2020-04-15",16,14,2,0,0,"CL"
"775","AV","2020-06-10",1,1,0,0,0,"CL"
"776","AV","2020-09-14",22,22,0,0,0,"CL"
"777","AV","2020-08-24",21,21,0,0,0,"CL"
"778","AV","2020-07-27",1,1,0,0,0,"CL"
"779","AV","2020-04-19",9,8,1,0,0,"CL"
"780","AV","2020-02-03",0,0,0,0,0,"CL"
"781","AV","2020-08-02",1,1,0,0,0,"CL"
"782","AV","2020-09-10",43,43,0,0,0,"CL"
"783","AV","2020-07-24",1,1,0,0,0,"CL"
"784","AV","2020-04-23",16,10,5,0,1,"CL"
"785","AV","2020-01-31",0,0,0,0,0,"CL"
"786","AV","2020-04-16",21,17,4,0,0,"CL"
"787","AV","2020-06-19",1,1,0,0,0,"CL"
"788","AV","2020-07-09",1,1,0,0,0,"CL"
"789","AV","2020-06-30",1,1,0,0,0,"CL"
"790","AV","2020-07-28",1,1,0,0,0,"CL"
"791","AV","2020-07-07",0,0,0,0,0,"CL"
"792","AV","2020-06-16",2,2,0,0,0,"CL"
"793","AV","2020-09-12",54,54,0,0,0,"CL"
"794","AV","2020-07-18",0,0,0,0,0,"CL"
"795","AV","2020-07-25",0,0,0,0,0,"CL"
"796","AV","2020-08-01",2,2,0,0,0,"CL"
"797","AV","2020-05-15",1,1,0,0,0,"CL"
"798","AV","2020-07-11",0,0,0,0,0,"CL"
"799","AV","2020-08-19",42,42,0,0,0,"CL"
"800","AV","2020-07-01",1,1,0,0,0,"CL"
"801","AV","2020-07-21",1,1,0,0,0,"CL"
"802","AV","2020-09-20",13,13,0,0,0,"CL"
"803","AV","2020-03-07",3,2,1,0,0,"CL"
"804","AV","2020-07-15",1,1,0,0,0,"CL"
"805","AV","2020-09-13",30,30,0,0,0,"CL"
"806","AV","2020-07-19",1,1,0,0,0,"CL"
"807","AV","2020-05-09",0,0,0,0,0,"CL"
"808","AV","2020-02-19",0,0,0,0,0,"CL"
"809","AV","2020-06-14",0,0,0,0,0,"CL"
"810","AV","2020-07-12",1,1,0,0,0,"CL"
"811","AV","2020-06-21",2,2,0,0,0,"CL"
"812","AV","2020-08-27",16,15,0,1,0,"CL"
"813","AV","2020-07-30",0,0,0,0,0,"CL"
"814","AV","2020-05-06",1,1,0,0,0,"CL"
"815","AV","2020-03-08",6,4,2,0,0,"CL"
"816","AV","2020-07-16",0,0,0,0,0,"CL"
"817","AV","2020-02-13",0,0,0,0,0,"CL"
"818","AV","2020-04-12",23,18,5,0,0,"CL"
"819","AV","2020-05-10",0,0,0,0,0,"CL"
"820","AV","2020-08-03",4,4,0,0,0,"CL"
"821","AV","2020-09-11",40,40,0,0,0,"CL"
"822","AV","2020-02-10",1,0,1,0,0,"CL"
"823","AV","2020-08-21",46,46,0,0,0,"CL"
"824","AV","2020-07-03",1,1,0,0,0,"CL"
"825","AV","2020-07-31",1,1,0,0,0,"CL"
"826","AV","2020-02-24",0,0,0,0,0,"CL"
"827","AV","2020-07-10",1,1,0,0,0,"CL"
"828","AV","2020-09-15",32,32,0,0,0,"CL"
"829","AV","2020-08-25",20,20,0,0,0,"CL"
"830","AV","2020-04-13",32,23,9,0,0,"CL"
"831","AV","2020-04-20",13,8,5,0,0,"CL"
"832","AV","2020-08-04",3,3,0,0,0,"CL"
"833","AV","2020-07-14",0,0,0,0,0,"CL"
"834","AV","2020-02-11",0,0,0,0,0,"CL"
"835","AV","2020-04-10",65,30,35,0,0,"CL"
"836","AV","2020-04-17",15,12,3,0,0,"CL"
"837","AV","2020-02-18",0,0,0,0,0,"CL"
"838","AV","2020-02-25",1,0,1,0,0,"CL"
"839","AV","2020-06-20",3,3,0,0,0,"CL"
"840","AV","2020-08-26",32,32,0,0,0,"CL"
"841","AV","2020-07-29",1,1,0,0,0,"CL"
"842","AV","2020-04-14",35,16,19,0,0,"CL"
"843","AV","2020-04-21",6,3,3,0,0,"CL"
"844","AV","2020-08-05",4,4,0,0,0,"CL"
"845","AV","2020-03-14",63,60,3,0,0,"CL"
"846","AV","2020-02-12",0,0,0,0,0,"CL"
"847","AV","2020-08-23",22,22,0,0,0,"CL"
"848","AV","2020-04-04",37,24,13,0,0,"CL"
"849","AV","2020-05-27",4,4,0,0,0,"CL"
"850","AV","2020-03-04",2,2,0,0,0,"CL"
"851","AV","2020-03-18",75,68,7,0,0,"CL"
"852","AV","2020-04-01",55,47,8,0,0,"CL"
"853","AV","2020-04-08",63,43,20,0,0,"CL"
"854","AV","2020-05-24",5,5,0,0,0,"CL"
"855","AV","2020-05-13",4,4,0,0,0,"CL"
"856","AV","2020-08-06",4,4,0,0,0,"CL"
"857","AV","2020-03-15",28,24,4,0,0,"CL"
"858","AV","2020-05-21",1,1,0,0,0,"CL"
"859","AV","2020-03-29",28,28,0,0,0,"CL"
"860","AV","2020-02-20",0,0,0,0,0,"CL"
"861","AV","2020-06-15",2,2,0,0,0,"CL"
"862","AV","2020-07-13",0,0,0,0,0,"CL"
"863","AV","2020-06-22",2,2,0,0,0,"CL"
"864","AV","2020-08-28",41,41,0,0,0,"CL"
"865","AV","2020-04-09",58,17,41,0,0,"CL"
"866","AV","2020-05-07",0,0,0,0,0,"CL"
"867","AV","2020-03-09",17,14,3,0,0,"CL"
"868","AV","2020-07-17",0,0,0,0,0,"CL"
"869","AV","2020-02-14",0,0,0,0,0,"CL"
"870","AV","2020-03-30",52,47,4,0,1,"CL"
"871","AV","2020-05-11",1,1,0,0,0,"CL"
"872","AV","2020-02-28",1,0,1,0,0,"CL"
"873","AV","2020-03-06",4,4,0,0,0,"CL"
"874","AV","2020-03-13",65,62,3,0,0,"CL"
"875","AV","2020-08-22",20,20,0,0,0,"CL"
"876","AV","2020-05-08",4,3,1,0,0,"CL"
"877","AV","2020-05-01",4,2,2,0,0,"CL"
"878","AV","2020-05-26",5,5,0,0,0,"CL"
"879","AV","2020-03-10",21,20,1,0,0,"CL"
"880","AV","2020-09-16",34,34,0,0,0,"CL"
"881","AV","2020-02-15",0,0,0,0,0,"CL"
"882","AV","2020-03-31",22,17,5,0,0,"CL"
"883","AV","2020-05-12",1,1,0,0,0,"CL"
"884","AV","2020-02-29",0,0,0,0,0,"CL"
"885","AV","2020-03-22",63,59,4,0,0,"CL"
"886","AV","2020-03-21",79,76,3,0,0,"CL"
"887","AV","2020-03-28",69,64,5,0,0,"CL"
"888","AV","2020-05-28",2,2,0,0,0,"CL"
"889","AV","2020-05-02",9,5,4,0,0,"CL"
"890","AV","2020-02-26",0,0,0,0,0,"CL"
"891","AV","2020-03-11",23,20,3,0,0,"CL"
"892","AV","2020-09-17",9,9,0,0,0,"CL"
"893","AV","2020-02-16",0,0,0,0,0,"CL"
"894","AV","2020-03-25",89,86,3,0,0,"CL"
"895","AV","2020-02-23",2,2,0,0,0,"CL"
"896","AV","2020-03-01",5,3,2,0,0,"CL"
"897","AV","2020-05-22",3,3,0,0,0,"CL"
"898","AV","2020-04-06",40,29,11,0,0,"CL"
"899","AV","2020-06-25",1,1,0,0,0,"CL"
"900","AV","2020-04-05",31,27,4,0,0,"CL"
"901","AV","2020-06-24",1,1,0,0,0,"CL"
"902","AV","2020-03-05",4,4,0,0,0,"CL"
"903","AV","2020-03-19",95,86,9,0,0,"CL"
"904","AV","2020-04-02",49,47,2,0,0,"CL"
"905","AV","2020-02-17",0,0,0,0,0,"CL"
"906","AV","2020-05-25",4,4,0,0,0,"CL"
"907","AV","2020-05-14",2,2,0,0,0,"CL"
"908","AV","2020-08-07",5,5,0,0,0,"CL"
"909","AV","2020-03-16",46,37,9,0,0,"CL"
"910","AV","2020-02-22",0,0,0,0,0,"CL"
"911","AV","2020-05-30",12,12,0,0,0,"CL"
"912","AV","2020-02-21",0,0,0,0,0,"CL"
"913","AV","2020-06-05",6,6,0,0,0,"CL"
"914","AV","2020-05-29",2,2,0,0,0,"CL"
"915","AV","2020-06-23",4,4,0,0,0,"CL"
"916","AV","2020-03-27",64,60,4,0,0,"CL"
"917","AV","2020-03-12",24,21,3,0,0,"CL"
"918","AV","2020-06-03",2,2,0,0,0,"CL"
"919","AV","2020-06-02",2,2,0,0,0,"CL"
"920","AV","2020-03-03",0,0,0,0,0,"CL"
"921","AV","2020-03-17",78,69,9,0,0,"CL"
"922","AV","2020-05-23",4,4,0,0,0,"CL"
"923","AV","2020-05-31",3,3,0,0,0,"CL"
"924","AV","2020-03-23",55,52,3,0,0,"CL"
"925","AV","2020-05-17",0,0,0,0,0,"CL"
"926","AV","2020-05-16",1,1,0,0,0,"CL"
"927","AV","2020-09-18",45,45,0,0,0,"CL"
"928","AV","2020-05-03",7,5,2,0,0,"CL"
"929","AV","2020-02-27",1,1,0,0,0,"CL"
"930","AV","2020-06-01",4,4,0,0,0,"CL"
"931","AV","2020-04-29",11,5,6,0,0,"CL"
"932","AV","2020-05-20",0,0,0,0,0,"CL"
"933","AV","2020-03-26",45,42,3,0,0,"CL"
"934","AV","2020-06-26",2,2,0,0,0,"CL"
"935","AV","2020-04-26",6,3,3,0,0,"CL"
"936","AV","2020-03-24",56,52,3,0,1,"CL"
"937","AV","2020-04-07",24,11,13,0,0,"CL"
"938","AV","2020-03-20",71,68,3,0,0,"CL"
"939","AV","2020-05-05",1,0,1,0,0,"CL"
"940","AV","2020-06-04",2,2,0,0,0,"CL"
"941","AV","2020-04-25",18,12,6,0,0,"CL"
"942","AV","2020-05-19",0,0,0,0,0,"CL"
"943","AV","2020-03-02",1,1,0,0,0,"CL"
"944","AV","2020-04-30",5,2,3,0,0,"CL"
"945","AV","2020-05-04",5,1,4,0,0,"CL"
"946","AV","2020-04-27",2,1,1,0,0,"CL"
"947","AV","2020-05-18",9,9,0,0,0,"CL"
"948","AV","2020-04-28",15,3,12,0,0,"CL"
"949","B","2020-04-18",376,368,0,0,8,"CT"
"950","B","2020-03-27",1009,971,0,5,33,"CT"
"951","B","2020-05-02",120,119,0,0,1,"CT"
"952","B","2020-03-18",1421,1357,0,5,59,"CT"
"953","B","2020-04-01",1057,1017,0,7,33,"CT"
"954","B","2020-03-14",1126,1066,0,9,51,"CT"
"955","B","2020-03-28",1092,1056,0,4,32,"CT"
"956","B","2020-05-04",100,97,0,0,3,"CT"
"957","B","2020-03-26",1164,1122,0,1,41,"CT"
"958","B","2020-04-24",214,206,0,1,7,"CT"
"959","B","2020-05-01",127,120,0,1,6,"CT"
"960","B","2020-05-11",97,68,0,29,0,"CT"
"961","B","2020-05-06",37,33,0,1,3,"CT"
"962","B","2020-05-07",48,47,0,0,1,"CT"
"963","B","2020-03-31",928,893,0,1,34,"CT"
"964","B","2020-05-29",139,95,0,43,1,"CT"
"965","B","2020-04-19",219,217,0,0,2,"CT"
"966","B","2020-05-05",53,44,0,5,4,"CT"
"967","B","2020-04-27",114,100,0,0,14,"CT"
"968","B","2020-03-07",258,231,0,5,22,"CT"
"969","B","2020-04-03",975,953,1,2,19,"CT"
"970","B","2020-03-20",1611,1537,0,7,67,"CT"
"971","B","2020-05-30",68,64,0,4,0,"CT"
"972","B","2020-08-09",417,417,0,0,0,"CT"
"973","B","2020-05-16",79,77,0,2,0,"CT"
"974","B","2020-05-15",161,121,0,40,0,"CT"
"975","B","2020-04-29",117,117,0,0,0,"CT"
"976","B","2020-09-03",883,883,0,0,0,"CT"
"977","B","2020-05-09",40,36,0,1,3,"CT"
"978","B","2020-05-19",170,119,0,51,0,"CT"
"979","B","2020-03-22",1092,1049,0,0,43,"CT"
"980","B","2020-03-15",1200,1142,0,15,43,"CT"
"981","B","2020-03-29",832,791,0,5,36,"CT"
